Year,Month,Payment_Mode,Volume_Lakhs,Value_Crores,Banks_Live,Num_Transactions_Daily_Avg,Market_Share_Pct,YoY_Growth_Volume_Pct,Avg_Ticket_Size_Rs,Success_Rate_Pct,Digital_Payment_Index,Quarter
2021,11,Credit_Card,352.09,16967.04,334,1173633,14.58,31.99,4818.95,96.1,168.97,Q3 FY2021-22
2021,11,PPI,136.36,1443.18,334,454533,5.65,37.33,1058.36,94.52,168.97,Q3 FY2021-22
2021,11,NETC,19.52,24.27,334,65067,0.81,105.41,124.34,92.61,168.97,Q3 FY2021-22
2021,11,BBPS,27.82,579.51,334,92733,1.15,90.08,2083.06,96.76,168.97,Q3 FY2021-22
2021,12,UPI,7.58,112.69,339,25267,0.32,122.89,1486.73,96.23,171.31,Q3 FY2021-22
2021,12,IMPS,262.01,15413.5,339,873367,10.91,31.47,5882.79,98.99,171.31,Q3 FY2021-22
2021,12,NEFT,438.96,1174660.74,339,1463200,18.27,27.13,267600.86,99.9,171.31,Q3 FY2021-22
2021,12,RTGS,155.64,9162199.33,339,518800,6.48,10.69,5886789.6,99.9,171.31,Q3 FY2021-22
2021,12,NACH,618.9,21200.3,339,2063000,25.76,26.61,3425.48,93.68,171.31,Q3 FY2021-22
2021,12,AePS,34.84,1045.25,339,116133,1.45,33.11,3000.14,89.87,171.31,Q3 FY2021-22
2021,12,Debit_Card,366.04,6260.6,339,1220133,15.23,10.74,1710.36,96.23,171.31,Q3 FY2021-22
2021,12,Credit_Card,344.88,16649.25,339,1149600,14.35,27.0,4827.55,97.92,171.31,Q3 FY2021-22
2021,12,PPI,128.7,1326.9,339,429000,5.36,26.83,1031.0,94.07,171.31,Q3 FY2021-22
2021,12,NETC,19.51,21.35,339,65033,0.81,94.6,109.42,91.23,171.31,Q3 FY2021-22
2021,12,BBPS,25.59,526.36,339,85300,1.07,66.52,2056.91,97.73,171.31,Q3 FY2021-22
2022,1,UPI,8.25,121.72,343,27500,0.35,127.79,1475.39,94.28,170.8,Q4 FY2021-22
2022,1,IMPS,258.99,15297.66,343,863300,11.11,26.78,5906.66,98.65,170.8,Q4 FY2021-22
2022,1,NEFT,406.42,1088624.01,343,1354733,17.43,15.96,267856.9,99.66,170.8,Q4 FY2021-22
2022,1,RTGS,154.85,9124869.7,343,516167,6.64,9.25,5892715.34,99.9,170.8,Q4 FY2021-22
2022,1,NACH,587.5,20065.83,343,1958333,25.2,18.06,3415.46,92.44,170.8,Q4 FY2021-22
2022,1,AePS,38.33,1150.79,343,127767,1.64,42.18,3002.31,91.23,170.8,Q4 FY2021-22
2022,1,Debit_Card,351.35,5985.28,343,1171167,15.07,5.76,1703.51,96.3,170.8,Q4 FY2021-22
2022,1,Credit_Card,339.06,16281.32,343,1130200,14.54,22.65,4801.9,98.12,170.8,Q4 FY2021-22
2022,1,PPI,138.9,1429.23,343,463000,5.96,33.93,1028.96,92.98,170.8,Q4 FY2021-22
2022,1,NETC,19.53,26.0,343,65100,0.84,84.65,133.13,91.57,170.8,Q4 FY2021-22
2022,1,BBPS,28.05,581.08,343,93500,1.2,73.84,2071.6,95.74,170.8,Q4 FY2021-22
2022,2,UPI,7.28,106.27,348,24267,0.33,88.74,1459.7,96.14,176.41,Q4 FY2021-22
2022,2,IMPS,272.47,16082.46,348,908233,12.27,30.13,5902.47,98.54,176.41,Q4 FY2021-22
2022,2,NEFT,415.08,1112917.27,348,1383600,18.69,16.68,268121.15,99.9,176.41,Q4 FY2021-22
2022,2,RTGS,135.97,8020329.82,348,453233,6.12,-4.83,5898602.5,99.9,176.41,Q4 FY2021-22
2022,2,NACH,546.39,18820.18,348,1821300,24.61,7.86,3444.46,94.37,176.41,Q4 FY2021-22
2022,2,AePS,39.01,1168.28,348,130033,1.76,40.49,2994.82,90.05,176.41,Q4 FY2021-22
2022,2,Debit_Card,313.13,5321.14,348,1043767,14.1,-6.21,1699.34,95.37,176.41,Q4 FY2021-22
2022,2,Credit_Card,315.18,15152.44,348,1050600,14.19,11.99,4807.55,96.97,176.41,Q4 FY2021-22
2022,2,PPI,127.12,1291.64,348,423733,5.72,19.93,1016.08,95.33,176.41,Q4 FY2021-22
2022,2,NETC,18.98,24.51,348,63267,0.85,70.09,129.13,92.36,176.41,Q4 FY2021-22
2022,2,BBPS,29.94,613.31,348,99800,1.35,76.71,2048.48,95.74,176.41,Q4 FY2021-22
2022,3,UPI,9.47,135.86,352,31567,0.36,130.53,1434.6,94.4,175.4,Q4 FY2021-22
2022,3,IMPS,315.43,18664.31,352,1051433,12.02,46.97,5917.1,99.79,175.4,Q4 FY2021-22
2022,3,NEFT,468.24,1256690.61,352,1560800,17.84,29.68,268386.0,99.9,175.4,Q4 FY2021-22
2022,3,RTGS,181.41,10711343.76,352,604700,6.91,25.96,5904494.66,99.9,175.4,Q4 FY2021-22
2022,3,NACH,683.08,23558.95,352,2276933,26.02,32.46,3448.93,93.63,175.4,Q4 FY2021-22
2022,3,AePS,43.15,1289.85,352,143833,1.64,50.87,2989.23,88.03,175.4,Q4 FY2021-22
2022,3,Debit_Card,355.87,6149.83,352,1186233,13.56,6.06,1728.11,95.94,175.4,Q4 FY2021-22
2022,3,Credit_Card,365.02,17618.16,352,1216733,13.91,27.41,4826.63,97.8,175.4,Q4 FY2021-22
2022,3,PPI,147.92,1504.73,352,493067,5.64,36.55,1017.26,94.52,175.4,Q4 FY2021-22
2022,3,NETC,22.03,30.52,352,73433,0.84,87.13,138.53,93.6,175.4,Q4 FY2021-22
2022,3,BBPS,33.1,687.6,352,110333,1.26,86.06,2077.33,94.82,175.4,Q4 FY2021-22
2022,4,UPI,9.72,140.14,357,32400,0.39,122.17,1441.76,97.44,177.09,Q1 FY2022-23
2022,4,IMPS,311.16,18384.52,357,1037200,12.4,41.44,5908.38,97.66,177.09,Q1 FY2022-23
2022,4,NEFT,428.84,1152150.88,357,1429467,17.1,17.01,268666.84,99.9,177.09,Q1 FY2022-23
2022,4,RTGS,167.98,9928309.25,357,559933,6.7,15.71,5910411.51,99.9,177.09,Q1 FY2022-23
2022,4,NACH,602.6,20658.63,357,2008667,24.02,14.79,3428.25,94.78,177.09,Q1 FY2022-23
2022,4,AePS,43.47,1309.51,357,144900,1.73,47.57,3012.44,89.17,177.09,Q1 FY2022-23
2022,4,Debit_Card,360.67,6231.73,357,1202233,14.38,6.96,1727.82,97.15,177.09,Q1 FY2022-23
2022,4,Credit_Card,389.59,18816.3,357,1298633,15.53,33.58,4829.77,96.43,177.09,Q1 FY2022-23
2022,4,PPI,134.6,1375.13,357,448667,5.37,21.58,1021.64,93.66,177.09,Q1 FY2022-23
2022,4,NETC,24.86,27.68,357,82867,0.99,100.16,111.33,92.17,177.09,Q1 FY2022-23
2022,4,BBPS,34.89,720.6,357,116300,1.39,86.79,2065.36,96.33,177.09,Q1 FY2022-23
2022,5,UPI,10.24,149.52,361,34133,0.39,119.77,1460.19,94.4,180.5,Q1 FY2022-23
2022,5,IMPS,293.04,17380.06,361,976800,11.23,29.96,5930.95,97.33,180.5,Q1 FY2022-23
2022,5,NEFT,428.19,1151536.85,361,1427300,16.41,15.11,268931.28,99.9,180.5,Q1 FY2022-23
2022,5,RTGS,170.24,10071930.59,361,567467,6.52,16.34,5916312.61,99.9,180.5,Q1 FY2022-23
2022,5,NACH,713.43,24554.76,361,2378100,27.34,33.49,3441.79,93.98,180.5,Q1 FY2022-23
2022,5,AePS,44.5,1336.19,361,148333,1.71,46.66,3002.68,89.41,180.5,Q1 FY2022-23
2022,5,Debit_Card,336.5,5785.07,361,1121667,12.9,-0.71,1719.19,97.18,180.5,Q1 FY2022-23
2022,5,Credit_Card,395.01,19285.65,361,1316700,15.14,33.04,4882.32,96.29,180.5,Q1 FY2022-23
2022,5,PPI,153.62,1601.12,361,512067,5.89,35.78,1042.26,93.93,180.5,Q1 FY2022-23
2022,5,NETC,26.58,38.95,361,88600,1.02,102.85,146.54,92.25,180.5,Q1 FY2022-23
2022,5,BBPS,38.0,801.67,361,126667,1.46,93.75,2109.66,95.61,180.5,Q1 FY2022-23
2022,6,UPI,11.03,157.94,366,36767,0.42,122.28,1431.91,96.88,180.76,Q1 FY2022-23
2022,6,IMPS,322.41,19072.91,366,1074700,12.33,39.5,5915.73,98.5,180.76,Q1 FY2022-23
2022,6,NEFT,468.1,1260098.94,366,1560333,17.9,23.98,269194.39,99.9,180.76,Q1 FY2022-23
2022,6,RTGS,161.22,9547790.51,366,537400,6.16,9.3,5922212.2,99.9,180.76,Q1 FY2022-23
2022,6,NACH,691.62,23705.9,366,2305400,26.44,27.13,3427.59,92.33,180.76,Q1 FY2022-23
2022,6,AePS,43.55,1317.95,366,145167,1.67,39.35,3026.3,89.59,180.76,Q1 FY2022-23
2022,6,Debit_Card,336.34,5744.01,366,1121133,12.86,-1.25,1707.8,97.98,180.76,Q1 FY2022-23
2022,6,Credit_Card,376.46,18317.45,366,1254867,14.39,24.55,4865.71,95.98,180.76,Q1 FY2022-23
2022,6,PPI,143.36,1535.23,366,477867,5.48,23.98,1070.89,93.69,180.76,Q1 FY2022-23
2022,6,NETC,25.99,35.54,366,86633,0.99,88.01,136.76,91.44,180.76,Q1 FY2022-23
2022,6,BBPS,35.28,739.4,366,117600,1.35,71.31,2095.81,95.04,180.76,Q1 FY2022-23
2022,7,UPI,10.84,156.64,370,36133,0.41,105.12,1444.99,94.0,188.54,Q2 FY2022-23
2022,7,IMPS,326.49,19351.75,370,1088300,12.26,37.81,5927.21,96.96,188.54,Q2 FY2022-23
2022,7,NEFT,439.89,1185283.56,370,1466300,16.52,14.79,269449.99,99.9,188.54,Q2 FY2022-23
2022,7,RTGS,160.25,9499813.97,370,534167,6.02,7.78,5928121.04,99.9,188.54,Q2 FY2022-23
2022,7,NACH,730.37,25283.8,370,2434567,27.43,31.87,3461.78,95.46,188.54,Q2 FY2022-23
2022,7,AePS,43.44,1309.66,370,144800,1.63,34.95,3014.86,88.46,188.54,Q2 FY2022-23
2022,7,Debit_Card,357.38,6101.83,370,1191267,13.42,4.41,1707.38,96.34,188.54,Q2 FY2022-23
2022,7,Credit_Card,369.28,18068.21,370,1230933,13.87,20.02,4892.82,96.36,188.54,Q2 FY2022-23
2022,7,PPI,158.34,1637.71,370,527800,5.95,33.99,1034.3,96.08,188.54,Q2 FY2022-23
2022,7,NETC,26.55,30.49,370,88500,1.0,82.05,114.83,93.71,188.54,Q2 FY2022-23
2022,7,BBPS,39.8,838.26,370,132667,1.49,84.06,2106.18,94.97,188.54,Q2 FY2022-23
2022,8,UPI,11.3,160.01,375,37667,0.43,100.77,1416.0,94.37,191.13,Q2 FY2022-23
2022,8,IMPS,328.17,19506.98,375,1093900,12.41,35.15,5944.17,98.58,191.13,Q2 FY2022-23
2022,8,NEFT,428.49,1155747.91,375,1428300,16.2,10.16,269725.76,99.9,191.13,Q2 FY2022-23
2022,8,RTGS,168.87,10020849.47,375,562900,6.39,12.68,5934061.39,99.9,191.13,Q2 FY2022-23
2022,8,NACH,691.71,23819.93,375,2305700,26.16,22.69,3443.63,92.31,191.13,Q2 FY2022-23
2022,8,AePS,48.95,1479.82,375,163167,1.85,47.64,3023.12,90.12,191.13,Q2 FY2022-23
2022,8,Debit_Card,372.71,6450.04,375,1242367,14.09,8.34,1730.58,97.75,191.13,Q2 FY2022-23
2022,8,Credit_Card,366.36,17952.23,375,1221200,13.85,16.96,4900.16,98.99,191.13,Q2 FY2022-23
2022,8,PPI,154.6,1634.26,375,515333,5.85,28.01,1057.09,94.08,191.13,Q2 FY2022-23
2022,8,NETC,30.13,39.22,375,100433,1.14,95.83,130.18,92.8,191.13,Q2 FY2022-23
2022,8,BBPS,43.12,909.85,375,143733,1.63,89.92,2110.04,95.55,191.13,Q2 FY2022-23
2022,9,UPI,13.57,195.77,379,45233,0.48,126.39,1442.67,96.03,187.76,Q2 FY2022-23
2022,9,IMPS,359.09,21310.63,379,1196967,12.82,44.27,5934.62,98.93,187.76,Q2 FY2022-23
2022,9,NEFT,471.65,1273505.18,379,1572167,16.84,19.46,270010.64,99.9,187.76,Q2 FY2022-23
2022,9,RTGS,155.93,9262263.35,379,519767,5.57,3.22,5940013.69,99.9,187.76,Q2 FY2022-23
2022,9,NACH,710.92,24446.41,379,2369733,25.39,23.86,3438.7,92.96,187.76,Q2 FY2022-23
2022,9,AePS,49.42,1485.36,379,164733,1.76,44.71,3005.59,88.25,187.76,Q2 FY2022-23
2022,9,Debit_Card,368.71,6413.97,379,1229033,13.17,6.65,1739.57,96.81,187.76,Q2 FY2022-23
2022,9,Credit_Card,425.17,20859.78,379,1417233,15.18,33.34,4906.22,97.79,187.76,Q2 FY2022-23
2022,9,PPI,172.75,1804.56,379,575833,6.17,39.96,1044.61,95.5,187.76,Q2 FY2022-23
2022,9,NETC,33.0,37.26,379,110000,1.18,103.3,112.9,92.92,187.76,Q2 FY2022-23
2022,9,BBPS,40.29,848.64,379,134300,1.44,69.0,2106.32,95.51,187.76,Q2 FY2022-23
2022,10,UPI,14.71,211.5,384,49033,0.48,130.43,1437.81,94.26,191.58,Q3 FY2022-23
2022,10,IMPS,352.96,20928.37,384,1176533,11.63,38.35,5929.39,98.08,191.58,Q3 FY2022-23
2022,10,NEFT,542.95,1467421.57,384,1809833,17.9,35.49,270268.27,99.9,191.58,Q3 FY2022-23
2022,10,RTGS,182.02,10822791.34,384,606733,6.0,19.53,5945935.25,99.9,191.58,Q3 FY2022-23
2022,10,NACH,768.0,26642.53,384,2560000,25.32,31.44,3469.08,92.48,191.58,Q3 FY2022-23
2022,10,AePS,55.33,1679.45,384,184433,1.82,57.3,3035.34,90.52,191.58,Q3 FY2022-23
2022,10,Debit_Card,419.72,7203.57,384,1399067,13.83,20.8,1716.28,98.4,191.58,Q3 FY2022-23
2022,10,Credit_Card,446.84,21938.46,384,1489467,14.73,37.66,4909.69,98.8,191.58,Q3 FY2022-23
2022,10,PPI,164.61,1753.15,384,548700,5.43,30.49,1065.03,93.64,191.58,Q3 FY2022-23
2022,10,NETC,36.28,41.65,384,120933,1.2,111.85,114.81,93.79,191.58,Q3 FY2022-23
2022,10,BBPS,50.34,1051.95,384,167800,1.66,101.1,2089.69,97.66,191.58,Q3 FY2022-23
2022,11,UPI,14.05,198.72,388,46833,0.47,106.66,1414.39,94.97,196.66,Q3 FY2022-23
2022,11,IMPS,387.42,22997.29,388,1291400,13.08,48.15,5936.01,98.59,196.66,Q3 FY2022-23
2022,11,NEFT,491.99,1331075.55,388,1639967,16.62,20.96,270549.31,99.9,196.66,Q3 FY2022-23
2022,11,RTGS,164.97,9818831.58,388,549900,5.57,7.47,5951889.18,99.9,196.66,Q3 FY2022-23
2022,11,NACH,799.92,27816.66,388,2666400,27.02,34.48,3477.43,92.94,196.66,Q3 FY2022-23
2022,11,AePS,54.9,1662.88,388,183000,1.85,51.53,3028.92,89.42,196.66,Q3 FY2022-23
2022,11,Debit_Card,362.93,6233.18,388,1209767,12.26,3.93,1717.46,98.34,196.66,Q3 FY2022-23
2022,11,Credit_Card,426.72,21078.13,388,1422400,14.41,29.13,4939.57,98.02,196.66,Q3 FY2022-23
2022,11,PPI,171.83,1853.56,388,572767,5.8,33.28,1078.72,95.67,196.66,Q3 FY2022-23
2022,11,NETC,36.06,45.66,388,120200,1.22,99.59,126.63,92.21,196.66,Q3 FY2022-23
2022,11,BBPS,50.09,1053.26,388,166967,1.69,90.58,2102.74,97.1,196.66,Q3 FY2022-23
2022,12,UPI,14.37,205.38,393,47900,0.5,98.46,1429.21,95.25,196.0,Q3 FY2022-23
2022,12,IMPS,353.14,21047.0,393,1177133,12.17,31.75,5959.96,96.63,196.0,Q3 FY2022-23
2022,12,NEFT,493.76,1337096.99,393,1645867,17.02,19.6,270798.97,99.9,196.0,Q3 FY2022-23
2022,12,RTGS,181.2,10795593.16,393,604000,6.25,17.11,5957832.87,99.9,196.0,Q3 FY2022-23
2022,12,NACH,711.58,24655.82,393,2371933,24.53,17.52,3464.94,94.17,196.0,Q3 FY2022-23
2022,12,AePS,55.8,1692.31,393,186000,1.92,49.53,3032.82,90.8,196.0,Q3 FY2022-23
2022,12,Debit_Card,401.28,6906.07,393,1337600,13.83,14.34,1721.01,98.25,196.0,Q3 FY2022-23
2022,12,Credit_Card,446.97,22096.36,393,1489900,15.41,32.87,4943.59,96.96,196.0,Q3 FY2022-23
2022,12,PPI,159.28,1634.8,393,530933,5.49,20.89,1026.37,94.54,196.0,Q3 FY2022-23
2022,12,NETC,36.04,43.0,393,120133,1.24,89.08,119.31,92.31,196.0,Q3 FY2022-23
2022,12,BBPS,47.84,1020.12,393,159467,1.65,73.35,2132.36,97.67,196.0,Q3 FY2022-23
2023,1,UPI,15.11,210.77,397,50367,0.52,95.95,1394.89,97.34,202.45,Q4 FY2022-23
2023,1,IMPS,378.79,22650.47,397,1262633,13.01,37.87,5979.69,98.44,202.45,Q4 FY2022-23
2023,1,NEFT,528.98,1434010.77,397,1763267,18.17,26.24,271089.79,99.9,202.45,Q4 FY2022-23
2023,1,RTGS,177.85,10606649.49,397,592833,6.11,14.03,5963817.54,99.9,202.45,Q4 FY2022-23
2023,1,NACH,715.17,24699.61,397,2383900,24.57,16.02,3453.67,92.59,202.45,Q4 FY2022-23
2023,1,AePS,55.06,1678.73,397,183533,1.89,43.25,3048.91,88.38,202.45,Q4 FY2022-23
2023,1,Debit_Card,358.76,6233.96,397,1195867,12.32,1.72,1737.64,96.64,202.45,Q4 FY2022-23
2023,1,Credit_Card,423.66,21037.56,397,1412200,14.55,23.71,4965.67,96.95,202.45,Q4 FY2022-23
2023,1,PPI,162.53,1696.42,397,541767,5.58,20.7,1043.76,94.22,202.45,Q4 FY2022-23
2023,1,NETC,41.27,58.67,397,137567,1.42,105.23,142.15,93.57,202.45,Q4 FY2022-23
2023,1,BBPS,53.8,1146.12,397,179333,1.85,85.66,2130.33,95.73,202.45,Q4 FY2022-23
2023,2,UPI,15.15,211.99,402,50500,0.55,84.48,1399.27,95.07,200.77,Q4 FY2022-23
2023,2,IMPS,335.46,19975.17,402,1118200,12.24,19.12,5954.56,97.19,200.77,Q4 FY2022-23
2023,2,NEFT,494.1,1340791.14,402,1647000,18.03,16.17,271360.28,99.9,200.77,Q4 FY2022-23
2023,2,RTGS,163.06,9734307.34,402,543533,5.95,3.72,5969770.23,99.9,200.77,Q4 FY2022-23
2023,2,NACH,683.04,23815.9,402,2276800,24.93,8.85,3486.75,93.29,200.77,Q4 FY2022-23
2023,2,AePS,49.67,1501.42,402,165567,1.81,25.46,3022.8,89.01,200.77,Q4 FY2022-23
2023,2,Debit_Card,348.08,6024.88,402,1160267,12.7,-1.8,1730.89,96.94,200.77,Q4 FY2022-23
2023,2,Credit_Card,395.6,19615.11,402,1318667,14.44,13.48,4958.32,97.05,200.77,Q4 FY2022-23
2023,2,PPI,167.13,1821.15,402,557100,6.1,21.44,1089.66,93.25,200.77,Q4 FY2022-23
2023,2,NETC,40.3,50.95,402,134333,1.47,89.96,126.43,92.72,200.77,Q4 FY2022-23
2023,2,BBPS,48.44,1034.35,402,161467,1.77,59.2,2135.32,95.51,200.77,Q4 FY2022-23
2023,3,UPI,20.7,288.37,406,69000,0.64,136.67,1393.07,97.0,204.34,Q4 FY2022-23
2023,3,IMPS,387.77,23097.91,406,1292567,11.92,34.34,5956.6,96.89,204.34,Q4 FY2022-23
2023,3,NEFT,504.39,1370126.46,406,1681300,15.51,16.84,271640.29,99.9,204.34,Q4 FY2022-23
2023,3,RTGS,194.6,11628745.81,406,648667,5.98,22.8,5975717.27,99.9,204.34,Q4 FY2022-23
2023,3,NACH,903.53,31532.84,406,3011767,27.78,41.44,3489.96,93.32,204.34,Q4 FY2022-23
2023,3,AePS,57.98,1753.26,406,193267,1.78,42.19,3023.9,89.77,204.34,Q4 FY2022-23
2023,3,Debit_Card,421.65,7273.93,406,1405500,12.96,18.36,1725.11,97.17,204.34,Q4 FY2022-23
2023,3,Credit_Card,456.46,22717.51,406,1521533,14.03,28.62,4976.89,97.54,204.34,Q4 FY2022-23
2023,3,PPI,197.61,2043.5,406,658700,6.08,40.5,1034.11,95.55,204.34,Q4 FY2022-23
2023,3,NETC,46.15,54.13,406,153833,1.42,106.19,117.29,91.91,204.34,Q4 FY2022-23
2023,3,BBPS,61.62,1297.66,406,205400,1.89,92.88,2105.91,95.64,204.34,Q4 FY2022-23
2023,4,UPI,18.36,256.96,411,61200,0.61,97.11,1399.54,96.39,209.32,Q1 FY2023-24
2023,4,IMPS,405.49,24304.22,411,1351633,13.43,37.05,5993.79,99.46,209.32,Q1 FY2023-24
2023,4,NEFT,502.58,1366592.37,411,1675267,16.65,14.7,271915.39,99.9,209.32,Q1 FY2023-24
2023,4,RTGS,170.0,10168893.76,411,566667,5.63,6.43,5981702.21,99.9,209.32,Q1 FY2023-24
2023,4,NACH,794.19,27635.03,411,2647300,26.31,22.13,3479.65,95.37,209.32,Q1 FY2023-24
2023,4,AePS,60.37,1838.47,411,201233,2.0,43.74,3045.33,89.54,209.32,Q1 FY2023-24
2023,4,Debit_Card,353.39,6104.21,411,1177967,11.71,-1.29,1727.33,96.3,209.32,Q1 FY2023-24
2023,4,Credit_Card,431.75,21374.39,411,1439167,14.3,19.51,4950.64,99.32,209.32,Q1 FY2023-24
2023,4,PPI,175.8,1900.71,411,586000,5.82,22.3,1081.18,93.39,209.32,Q1 FY2023-24
2023,4,NETC,42.73,64.17,411,142433,1.42,80.96,150.17,93.03,209.32,Q1 FY2023-24
2023,4,BBPS,63.95,1371.69,411,213167,2.12,90.64,2144.94,98.18,209.32,Q1 FY2023-24
2023,5,UPI,19.77,278.34,415,65900,0.61,99.29,1407.88,97.16,212.35,Q1 FY2023-24
2023,5,IMPS,418.08,24979.15,415,1393600,12.95,37.86,5974.73,98.77,212.35,Q1 FY2023-24
2023,5,NEFT,511.88,1393234.78,415,1706267,15.86,15.09,272179.96,99.9,212.35,Q1 FY2023-24
2023,5,RTGS,186.13,11144917.38,415,620433,5.77,15.6,5987706.11,99.9,212.35,Q1 FY2023-24
2023,5,NACH,874.78,30545.31,415,2915933,27.1,32.14,3491.77,95.52,212.35,Q1 FY2023-24
2023,5,AePS,57.3,1748.12,415,191000,1.78,32.45,3050.82,90.17,212.35,Q1 FY2023-24
2023,5,Debit_Card,412.33,7130.84,415,1374433,12.77,14.6,1729.4,98.66,212.35,Q1 FY2023-24
2023,5,Credit_Card,435.12,21757.44,415,1450400,13.48,18.31,5000.33,97.92,212.35,Q1 FY2023-24
2023,5,PPI,201.32,2124.21,415,671067,6.24,37.04,1055.14,94.92,212.35,Q1 FY2023-24
2023,5,NETC,49.62,56.69,415,165400,1.54,99.19,114.25,92.01,212.35,Q1 FY2023-24
2023,5,BBPS,61.78,1307.46,415,205933,1.91,75.4,2116.32,96.54,212.35,Q1 FY2023-24
2023,6,UPI,24.0,336.96,420,80000,0.75,127.16,1403.99,97.23,209.02,Q1 FY2023-24
2023,6,IMPS,398.08,23932.97,420,1326933,12.46,28.07,6012.1,98.03,209.02,Q1 FY2023-24
2023,6,NEFT,507.81,1383566.68,420,1692700,15.9,12.49,272457.55,99.9,209.02,Q1 FY2023-24
2023,6,RTGS,184.79,11075686.68,420,615967,5.79,13.86,5993661.28,99.9,209.02,Q1 FY2023-24
2023,6,NACH,890.73,30932.29,420,2969100,27.89,32.17,3472.69,92.77,209.02,Q1 FY2023-24
2023,6,AePS,67.03,2057.33,420,223433,2.1,50.43,3069.27,90.99,209.02,Q1 FY2023-24
2023,6,Debit_Card,373.07,6573.64,420,1243567,11.68,3.17,1762.04,97.49,209.02,Q1 FY2023-24
2023,6,Credit_Card,428.3,21277.26,420,1427667,13.41,14.4,4967.84,99.61,209.02,Q1 FY2023-24
2023,6,PPI,197.64,2135.18,420,658800,6.19,31.64,1080.34,96.47,209.02,Q1 FY2023-24
2023,6,NETC,53.3,75.82,420,177667,1.67,102.8,142.25,92.0,209.02,Q1 FY2023-24
2023,6,BBPS,69.33,1485.6,420,231100,2.17,87.46,2142.79,95.33,209.02,Q1 FY2023-24
2023,7,UPI,24.68,346.67,424,82267,0.73,119.34,1404.66,95.01,213.4,Q2 FY2023-24
2023,7,IMPS,402.95,24186.23,424,1343167,11.85,26.47,6002.29,99.9,213.4,Q2 FY2023-24
2023,7,NEFT,567.88,1548597.06,424,1892933,16.7,23.94,272697.94,99.9,213.4,Q2 FY2023-24
2023,7,RTGS,192.94,11575744.85,424,643133,5.68,17.93,5999660.44,99.9,213.4,Q2 FY2023-24
2023,7,NACH,910.83,31673.48,424,3036100,26.79,32.76,3477.43,95.34,213.4,Q2 FY2023-24
2023,7,AePS,64.3,1953.39,424,214333,1.89,40.1,3037.93,90.72,213.4,Q2 FY2023-24
2023,7,Debit_Card,416.34,7289.78,424,1387800,12.25,14.57,1750.92,98.34,213.4,Q2 FY2023-24
2023,7,Credit_Card,507.26,25333.38,424,1690867,14.92,33.09,4994.16,97.17,213.4,Q2 FY2023-24
2023,7,PPI,184.32,1946.12,424,614400,5.42,20.13,1055.84,93.48,213.4,Q2 FY2023-24
2023,7,NETC,53.58,64.92,424,178600,1.58,93.24,121.17,91.62,213.4,Q2 FY2023-24
2023,7,BBPS,74.44,1572.02,424,248133,2.19,91.69,2111.8,96.09,213.4,Q2 FY2023-24
2023,8,UPI,27.43,374.35,429,91433,0.81,128.91,1364.75,97.22,218.53,Q2 FY2023-24
2023,8,IMPS,466.23,27962.0,429,1554100,13.75,42.76,5997.47,97.88,218.53,Q2 FY2023-24
2023,8,NEFT,555.42,1516313.76,429,1851400,16.38,19.43,273003.09,99.72,218.53,Q2 FY2023-24
2023,8,RTGS,177.93,10685866.21,429,593100,5.25,7.9,6005657.4,99.9,218.53,Q2 FY2023-24
2023,8,NACH,871.49,30532.57,429,2904967,25.69,24.78,3503.49,94.17,218.53,Q2 FY2023-24
2023,8,AePS,63.1,1939.29,429,210333,1.86,33.48,3073.36,88.59,218.53,Q2 FY2023-24
2023,8,Debit_Card,386.48,6766.76,429,1288267,11.39,5.82,1750.87,97.41,218.53,Q2 FY2023-24
2023,8,Credit_Card,508.62,25463.14,429,1695400,15.0,31.09,5006.32,96.37,218.53,Q2 FY2023-24
2023,8,PPI,208.53,2292.89,429,695100,6.15,32.98,1099.55,93.84,218.53,Q2 FY2023-24
2023,8,NETC,57.28,83.98,429,190933,1.69,95.82,146.62,91.81,218.53,Q2 FY2023-24
2023,8,BBPS,69.27,1469.97,429,230900,2.04,69.89,2122.09,95.48,218.53,Q2 FY2023-24
2023,9,UPI,28.03,385.35,433,93433,0.83,119.64,1374.76,95.31,217.88,Q2 FY2023-24
2023,9,IMPS,466.18,28055.46,433,1553933,13.8,39.27,6018.16,98.88,217.88,Q2 FY2023-24
2023,9,NEFT,585.14,1598871.64,433,1950467,17.32,23.96,273246.0,99.57,217.88,Q2 FY2023-24
2023,9,RTGS,176.04,10582931.72,433,586800,5.21,5.9,6011663.1,99.9,217.88,Q2 FY2023-24
2023,9,NACH,849.91,29585.2,433,2833033,25.16,19.54,3480.98,95.23,217.88,Q2 FY2023-24
2023,9,AePS,66.5,2030.13,433,221667,1.97,36.58,3052.82,89.67,217.88,Q2 FY2023-24
2023,9,Debit_Card,361.61,6322.46,433,1205367,10.7,-1.48,1748.42,97.59,217.88,Q2 FY2023-24
2023,9,Credit_Card,494.89,24709.07,433,1649633,14.65,25.29,4992.84,98.18,217.88,Q2 FY2023-24
2023,9,PPI,219.41,2317.5,433,731367,6.49,36.9,1056.24,96.38,217.88,Q2 FY2023-24
2023,9,NETC,55.42,69.8,433,184733,1.64,79.58,125.94,92.84,217.88,Q2 FY2023-24
2023,9,BBPS,75.17,1605.71,433,250567,2.23,75.58,2136.1,96.41,217.88,Q2 FY2023-24
